Category,Hedis Measure,Hedis Measuer code,Age from,Age to,SMS
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hey there! Stay proactive about your dental health. Get an oral evaluation to keep your teeth and gums in check. Dental services support a confident and healthy smile!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hello! Your dental care matters! Schedule an oral evaluation to ensure your teeth are healthy. Dental services build the foundation for a bright and confident smile!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hi! Guide your dental care journey. Book an oral evaluation to monitor your oral health. Dental services shape a lifetime of healthy teeth and a confident grin!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hey there! Take care of your precious smile. Schedule an oral evaluation to monitor your dental health. Dental care is essential for a confident and healthy grin!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hello! Support your dental health journey. Get an oral evaluation to maintain your dental well-being. Dental services foster a lifetime of healthy and confident smiles!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hi! Empower yourself with good oral habits. Book an oral evaluation to ensure your dental health. Dental services create the foundation for a confident and bright smile!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hey there! Your dental health is vital. Schedule an oral evaluation to monitor your teeth and gums. Dental services ensure a lifetime of healthy and sparkling smiles!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hello! Your smile deserves the best care. Get an oral evaluation to ensure your dental health. Dental services support a confident and bright grin!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hi! Take a step towards a confident smile. Schedule an oral evaluation to maintain your dental health. Dental services pave the way for a lifetime of healthy teeth!"""
Prevention and Screening,"Oral Evaluation, Dental Services",OED,15,20,"""Hey there! Prioritize your dental health. Get an oral evaluation to check your dental growth. Dental services support a confident smile and a healthy mouth!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hello! Protect your toddler's precious smile! Topical fluoride treatments ensure strong and healthy baby teeth. Ask your dentist about its benefits today!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hi! Strengthen your child's teeth from an early age! Topical fluoride treatments safeguard baby teeth against cavities. Ensure your little one's dental health!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hey there! Secure your toddler's dental health! Topical fluoride strengthens baby teeth, preventing decay. Discuss its benefits with your dentist for a confident smile!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hello! Lay the foundation for your child's dental strength! Topical fluoride treatments protect baby teeth from cavities. Ensure your little one's healthy smile!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hi! Start your child's dental care early! Topical fluoride treatments fortify baby teeth against decay. Consult your dentist to safeguard your toddler's smile!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hey there! Invest in your toddler's oral health! Topical fluoride strengthens baby teeth, shielding them from cavities. Learn more from your dentist today!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hello! Shield your toddler's smile! Topical fluoride treatments protect baby teeth, promoting their strength and health. Prioritize your child's dental care!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hi! Ensure your toddler's bright smile! Topical fluoride treatments safeguard baby teeth, preventing decay. Consult your dentist for optimal dental health!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hey there! Strengthen your child's teeth early on! Topical fluoride treatments offer protection against cavities in baby teeth. Discuss with your dentist now!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hello! Protect your little one's teeth! Topical fluoride treatments support strong baby teeth, ensuring a healthy smile. Don't miss out on this dental care!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hi! Early dental care matters! Topical fluoride treatments shield baby teeth, preventing cavities. Prioritize your toddler's dental health today!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hey there! Lay the groundwork for your child's dental strength! Topical fluoride treatments fortify baby teeth, promoting their health. Consult your dentist!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hello! Secure your toddler's dental well-being! Topical fluoride protects baby teeth from decay, ensuring a bright smile. Discuss with your dentist now!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hi! Invest in your child's healthy smile! Topical fluoride treatments prevent cavities in baby teeth, ensuring optimal dental health. Consult your dentist!"""
Prevention and Screening,Topical Fluoride for Children,TFC,1,2,"""Hey there! Strengthen your toddler's teeth! Topical fluoride treatments safeguard baby teeth, offering protection against decay. Prioritize dental care today!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hi there! Protect your child's smile! Topical fluoride treatments strengthen their teeth, preventing cavities. Ensure your little one's dental health with these treatments!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hello! Strengthen your child's teeth early! Topical fluoride treatments shield their teeth from decay, ensuring a healthier smile. Talk to your dentist for more information!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hey! Ensure your child's healthy smile! Topical fluoride treatments offer protection against cavities, promoting strong teeth. Prioritize their dental health today!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hi! Invest in your child's dental strength! Topical fluoride treatments fortify their teeth, preventing cavities. Consult your dentist for optimal dental care!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hello! Secure your child's teeth! Topical fluoride treatments safeguard against decay, promoting their dental health. Discuss with your dentist for better protection!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hey there! Shield your child's smile! Topical fluoride treatments protect their teeth, ensuring stronger and healthier growth. Prioritize their dental care!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hi! Ensure your child's bright smile! Topical fluoride treatments prevent cavities, supporting their dental strength. Consult your dentist for better dental health!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hello! Strengthen your child's teeth's defenses! Topical fluoride treatments offer protection, fortifying against cavities. Talk to your dentist about these benefits!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hey! Fortify your child's dental health! Topical fluoride treatments promote strong teeth, preventing cavities. Ensure your little one's dental care!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hi there! Lay the foundation for your child's dental well-being! Topical fluoride treatments shield against decay, ensuring a healthy smile. Consult your dentist!"""
Prevention and Screening,Topical Fluoride for Children,TFC,3,4,"""Hello! Invest in your child's oral health! Topical fluoride treatments protect teeth from cavities, supporting their dental strength. Prioritize their dental care!"""
